"","Av.zone","Num.datasets","Bid.ratio","mean_total_cost","mean_instance_cost","mean_storage_cost","mean_xfer_cost","mean_total_time","mean_run_time","mean_wait_time","mean_upl_time","mean_dl_time","mean_interrupts","Region"
"651","sa-east-1a",500,3,370.084732876712,39.376,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"652","sa-east-1a",500,3.5,370.084732876712,39.376,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"653","sa-east-1a",500,4,370.084732876712,39.376,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"654","sa-east-1a",500,4.5,370.084732876712,39.376,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"655","sa-east-1a",500,5,370.084732876712,39.376,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"656","sa-east-1a",1000,1,822.881068493151,78.694,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"657","sa-east-1a",1000,1.5,822.967068493151,78.795,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"658","sa-east-1a",1000,2,822.969068493151,78.804,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"659","sa-east-1a",1000,2.5,822.976068493151,78.81,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"660","sa-east-1a",1000,3,822.979068493151,78.814,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"661","sa-east-1a",1000,3.5,822.979068493151,78.814,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"662","sa-east-1a",1000,4,822.979068493151,78.814,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"663","sa-east-1a",1000,4.5,822.979068493151,78.814,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"664","sa-east-1a",1000,5,822.979068493151,78.814,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"665","sa-east-1a",2000,1,1967.88298630137,150.996,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"666","sa-east-1a",2000,1.5,1967.95898630137,151.211,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"667","sa-east-1a",2000,2,1967.96498630137,151.242,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"668","sa-east-1a",2000,2.5,1967.97098630137,151.262,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"669","sa-east-1a",2000,3,1967.97098630137,151.268,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"670","sa-east-1a",2000,3.5,1967.97098630137,151.269,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"671","sa-east-1a",2000,4,1967.97098630137,151.269,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"672","sa-east-1a",2000,4.5,1967.97098630137,151.269,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"673","sa-east-1a",2000,5,1967.97098630137,151.269,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"674","sa-east-1a",5000,1,7386.89275342466,373.672,4136.82575342466,2875,80625.5925925926,2772,0,2085.92592592593,78506.6666666667,0,"S America"
"675","sa-east-1a",10000,1,23000.9069041096,734.992,16511.4789041096,5750,161275.968518518,5540.1,57.7833333333333,4171.85185185185,157013.333333333,2,"S America"
"676","sa-east-1a",20000,1,79032.0438767123,1470.048,66060.6028767123,11500,322932.52037037,11104.4833333333,529.15,8343.7037037037,314026.666666667,6,"S America"
"677","sa-east-1b",50,1,35.6171164383562,6.196,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"678","sa-east-1b",50,1.5,35.6171164383562,6.196,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"679","sa-east-1b",50,2,35.6171164383562,6.196,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"680","sa-east-1b",50,2.5,35.6171164383562,6.196,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"681","sa-east-1b",50,3,35.6171164383562,6.196,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"682","sa-east-1b",50,3.5,35.6171164383562,6.196,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"683","sa-east-1b",50,4,35.6171164383562,6.196,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"684","sa-east-1b",50,4.5,35.6171164383562,6.196,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"685","sa-east-1b",50,5,35.6171164383562,6.196,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"686","sa-east-1b",100,1,74.059205479452,14.312,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"687","sa-east-1b",100,1.5,74.059205479452,14.312,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"688","sa-east-1b",100,2,74.059205479452,14.312,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"689","sa-east-1b",100,2.5,74.059205479452,14.312,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"690","sa-east-1b",100,3,74.059205479452,14.312,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"691","sa-east-1b",100,3.5,74.059205479452,14.312,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"692","sa-east-1b",100,4,74.059205479452,14.312,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"693","sa-east-1b",100,4.5,74.059205479452,14.312,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"694","sa-east-1b",100,5,74.059205479452,14.312,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"695","sa-east-1b",200,1,144.810342465753,22.17,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"696","sa-east-1b",200,1.5,144.810342465753,22.17,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"697","sa-east-1b",200,2,144.810342465753,22.17,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"698","sa-east-1b",200,2.5,144.810342465753,22.17,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"699","sa-east-1b",200,3,144.810342465753,22.17,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"700","sa-east-1b",200,3.5,144.810342465753,22.17,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"701","sa-east-1b",200,4,144.810342465753,22.17,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"702","sa-east-1b",200,4.5,144.810342465753,22.17,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"703","sa-east-1b",200,5,144.810342465753,22.17,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"704","sa-east-1b",500,1,369.998732876712,39.29,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"705","sa-east-1b",500,1.5,369.998732876712,39.29,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"706","sa-east-1b",500,2,369.998732876712,39.29,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"707","sa-east-1b",500,2.5,369.998732876712,39.29,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"708","sa-east-1b",500,3,369.998732876712,39.29,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"709","sa-east-1b",500,3.5,369.998732876712,39.29,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"710","sa-east-1b",500,4,369.998732876712,39.29,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"711","sa-east-1b",500,4.5,369.998732876712,39.29,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"712","sa-east-1b",500,5,369.998732876712,39.29,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"713","sa-east-1b",1000,1,822.745068493151,78.58,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"714","sa-east-1b",1000,1.5,822.745068493151,78.58,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"715","sa-east-1b",1000,2,822.745068493151,78.58,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"716","sa-east-1b",1000,2.5,822.745068493151,78.58,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"717","sa-east-1b",1000,3,822.745068493151,78.58,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"718","sa-east-1b",1000,3.5,822.745068493151,78.58,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"719","sa-east-1b",1000,4,822.745068493151,78.58,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"720","sa-east-1b",1000,4.5,822.745068493151,78.58,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"721","sa-east-1b",1000,5,822.745068493151,78.58,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"722","sa-east-1b",2000,1,1967.34898630137,150.652,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"723","sa-east-1b",2000,1.5,1967.34898630137,150.652,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"724","sa-east-1b",2000,2,1967.34898630137,150.652,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"725","sa-east-1b",2000,2.5,1967.34898630137,150.652,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"726","sa-east-1b",2000,3,1967.34898630137,150.652,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"727","sa-east-1b",2000,3.5,1967.34898630137,150.652,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"728","sa-east-1b",2000,4,1967.34898630137,150.652,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"729","sa-east-1b",2000,4.5,1967.34898630137,150.652,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"730","sa-east-1b",2000,5,1967.34898630137,150.652,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"731","sa-east-1b",5000,1,7385.20175342466,373.376,4136.82575342466,2875,80625.5925925926,2772,0,2085.92592592593,78506.6666666667,0,"S America"
"732","sa-east-1b",10000,1,22989.0834794521,733.898,16505.1854794521,5750,161218.185185185,5511,0,4171.85185185185,157013.333333333,0,"S America"
"733","sa-east-1b",20000,1,78917.8423013698,1467.796,65950.0463013698,11500,322403.37037037,11022,0,8343.7037037037,314026.666666667,0,"S America"
"734","sa-east-1c",50,1,35.7344164383562,6.3065,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"735","sa-east-1c",50,1.5,35.7242164383562,6.3031,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"736","sa-east-1c",50,2,35.7242164383562,6.3031,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"737","sa-east-1c",50,2.5,35.7242164383562,6.3031,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"738","sa-east-1c",50,3,35.7242164383562,6.3031,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"739","sa-east-1c",50,3.5,35.7242164383562,6.3031,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"740","sa-east-1c",50,4,35.7242164383562,6.3031,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"741","sa-east-1c",50,4.5,35.7242164383562,6.3031,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"742","sa-east-1c",50,5,35.7242164383562,6.3031,0.671116438356164,28.75,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"S America"
"743","sa-east-1c",100,1,74.195205479452,14.437,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"744","sa-east-1c",100,1.5,74.3432054794521,14.596,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"745","sa-east-1c",100,2,74.3432054794521,14.596,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"746","sa-east-1c",100,2.5,74.3432054794521,14.596,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"747","sa-east-1c",100,3,74.3432054794521,14.596,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"748","sa-east-1c",100,3.5,74.3432054794521,14.596,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"749","sa-east-1c",100,4,74.3432054794521,14.596,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"750","sa-east-1c",100,4.5,74.3432054794521,14.596,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"751","sa-east-1c",100,5,74.3432054794521,14.596,2.24720547945205,57.5,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"S America"
"752","sa-east-1c",200,1,145.008342465753,22.342,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"753","sa-east-1c",200,1.5,145.276342465753,22.636,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"754","sa-east-1c",200,2,145.276342465753,22.636,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"755","sa-east-1c",200,2.5,145.276342465753,22.636,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"756","sa-east-1c",200,3,145.276342465753,22.636,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"757","sa-east-1c",200,3.5,145.276342465753,22.636,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"758","sa-east-1c",200,4,145.276342465753,22.636,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"759","sa-east-1c",200,4.5,145.276342465753,22.636,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"760","sa-east-1c",200,5,145.276342465753,22.636,7.64034246575342,115,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"S America"
"761","sa-east-1c",500,1,370.773732876712,39.796,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"762","sa-east-1c",500,1.5,370.850732876712,40.142,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"763","sa-east-1c",500,2,370.850732876712,40.142,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"764","sa-east-1c",500,2.5,370.850732876712,40.142,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"765","sa-east-1c",500,3,370.850732876712,40.142,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"766","sa-east-1c",500,3.5,370.850732876712,40.142,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"767","sa-east-1c",500,4,370.850732876712,40.142,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"768","sa-east-1c",500,4.5,370.850732876712,40.142,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"769","sa-east-1c",500,5,370.850732876712,40.142,43.2087328767123,287.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"S America"
"770","sa-east-1c",1000,1,823.82954109589,79.062,169.785821917808,575,16231.3518518519,561,79.8333333333333,417.185185185185,15701.3333333333,0,"S America"
"771","sa-east-1c",1000,1.5,824.99806849315,80.833,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"772","sa-east-1c",1000,2,824.99806849315,80.833,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"773","sa-east-1c",1000,2.5,824.99806849315,80.833,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"774","sa-east-1c",1000,3,824.99806849315,80.833,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"775","sa-east-1c",1000,3.5,824.99806849315,80.833,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"776","sa-east-1c",1000,4,824.99806849315,80.833,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"777","sa-east-1c",1000,4.5,824.99806849315,80.833,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"778","sa-east-1c",1000,5,824.99806849315,80.833,169.165068493151,575,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"S America"
"779","sa-east-1c",2000,1,1976.41964383562,151.71,674.255342465754,1150,32621.9203703704,1139.45,351.883333333333,834.37037037037,31402.6666666667,2,"S America"
"780","sa-east-1c",2000,1.5,1972.44798630137,155.751,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"781","sa-east-1c",2000,2,1972.44798630137,155.751,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"782","sa-east-1c",2000,2.5,1972.44798630137,155.751,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"783","sa-east-1c",2000,3,1972.44798630137,155.751,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"784","sa-east-1c",2000,3.5,1972.44798630137,155.751,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"785","sa-east-1c",2000,4,1972.44798630137,155.751,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"786","sa-east-1c",2000,4.5,1972.44798630137,155.751,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"787","sa-east-1c",2000,5,1972.44798630137,155.751,666.69698630137,1150,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"S America"
"788","sa-east-1c",5000,1,7439.76353424657,374.482,4198.58876712329,2875,81798.7259259259,2840.38333333333,1173.13333333333,2085.92592592593,78506.6666666667,5,"S America"
"789","sa-east-1c",10000,1,23290.7924931507,737.328,16812.9854794521,5750,164160.651851852,5680.65,2942.46666666667,4171.85185185185,157013.333333333,14,"S America"
"790","sa-east-1c",20000,1,79521.3853150685,1473.936,66539.6293150685,11500,325298.803703704,11308.0333333333,2895.43333333333,8343.7037037037,314026.666666667,22,"S America"
"791","us-east-1a",50,1,15.4583191780822,4.7551,0.353219178082192,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"US East"
"792","us-east-1a",50,1.5,15.4583191780822,4.7551,0.353219178082192,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"US East"
"793","us-east-1a",50,2,15.4583191780822,4.7551,0.353219178082192,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"US East"
"794","us-east-1a",50,2.5,15.4583191780822,4.7551,0.353219178082192,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"US East"
"795","us-east-1a",50,3,15.4583191780822,4.7551,0.353219178082192,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"US East"
"796","us-east-1a",50,3.5,15.4583191780822,4.7551,0.353219178082192,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"US East"
"797","us-east-1a",50,4,15.4583191780822,4.7551,0.353219178082192,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"US East"
"798","us-east-1a",50,4.5,15.4583191780822,4.7551,0.353219178082192,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"US East"
"799","us-east-1a",50,5,15.4583191780822,4.7551,0.353219178082192,10.35,838.925925925926,33,0,20.8592592592593,785.066666666667,0,"US East"
"800","us-east-1a",100,1,32.9367397260274,11.054,1.1827397260274,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"US East"
"801","us-east-1a",100,1.5,32.9427397260274,11.06,1.1827397260274,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"US East"
"802","us-east-1a",100,2,32.9467397260274,11.064,1.1827397260274,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"US East"
"803","us-east-1a",100,2.5,32.9467397260274,11.064,1.1827397260274,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"US East"
"804","us-east-1a",100,3,32.9467397260274,11.064,1.1827397260274,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"US East"
"805","us-east-1a",100,3.5,32.9467397260274,11.064,1.1827397260274,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"US East"
"806","us-east-1a",100,4,32.9467397260274,11.064,1.1827397260274,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"US East"
"807","us-east-1a",100,4.5,32.9467397260274,11.064,1.1827397260274,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"US East"
"808","us-east-1a",100,5,32.9467397260274,11.064,1.1827397260274,20.7,1644.85185185185,66,0,41.7185185185185,1570.13333333333,0,"US East"
"809","us-east-1a",200,1,62.3372328767123,16.916,4.02123287671233,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"US East"
"810","us-east-1a",200,1.5,62.3532328767123,16.93,4.02123287671233,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"US East"
"811","us-east-1a",200,2,62.3572328767123,16.936,4.02123287671233,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"US East"
"812","us-east-1a",200,2.5,62.3572328767123,16.936,4.02123287671233,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"US East"
"813","us-east-1a",200,3,62.3572328767123,16.936,4.02123287671233,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"US East"
"814","us-east-1a",200,3.5,62.3572328767123,16.936,4.02123287671233,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"US East"
"815","us-east-1a",200,4,62.3572328767123,16.936,4.02123287671233,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"US East"
"816","us-east-1a",200,4.5,62.3572328767123,16.936,4.02123287671233,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"US East"
"817","us-east-1a",200,5,62.3572328767123,16.936,4.02123287671233,41.4,3256.7037037037,132,0,83.437037037037,3140.26666666667,0,"US East"
"818","us-east-1a",500,1,155.599438356164,29.354,22.7414383561644,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"US East"
"819","us-east-1a",500,1.5,155.609438356164,29.368,22.7414383561644,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"US East"
"820","us-east-1a",500,2,155.609438356164,29.368,22.7414383561644,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"US East"
"821","us-east-1a",500,2.5,155.609438356164,29.368,22.7414383561644,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"US East"
"822","us-east-1a",500,3,155.609438356164,29.368,22.7414383561644,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"US East"
"823","us-east-1a",500,3.5,155.609438356164,29.368,22.7414383561644,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"US East"
"824","us-east-1a",500,4,155.609438356164,29.368,22.7414383561644,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"US East"
"825","us-east-1a",500,4.5,155.609438356164,29.368,22.7414383561644,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"US East"
"826","us-east-1a",500,5,155.609438356164,29.368,22.7414383561644,103.5,8092.25925925926,297,0,208.592592592593,7850.66666666666,0,"US East"
"827","us-east-1a",1000,1,354.726246575342,58.576,89.0342465753425,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"US East"
"828","us-east-1a",1000,1.5,354.778246575342,58.732,89.0342465753425,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"US East"
"829","us-east-1a",1000,2,354.802246575342,58.764,89.0342465753425,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"US East"
"830","us-east-1a",1000,2.5,354.802246575342,58.764,89.0342465753425,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"US East"
"831","us-east-1a",1000,3,354.802246575342,58.764,89.0342465753425,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"US East"
"832","us-east-1a",1000,3.5,354.802246575342,58.764,89.0342465753425,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"US East"
"833","us-east-1a",1000,4,354.802246575342,58.764,89.0342465753425,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"US East"
"834","us-east-1a",1000,4.5,354.802246575342,58.764,89.0342465753425,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"US East"
"835","us-east-1a",1000,5,354.802246575342,58.764,89.0342465753425,207,16151.5185185185,561,0,417.185185185185,15701.3333333333,0,"US East"
"836","us-east-1a",2000,1,877.153150684931,112.202,350.893150684932,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"US East"
"837","us-east-1a",2000,1.5,877.206876712329,112.293,350.893150684932,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"US East"
"838","us-east-1a",2000,2,877.241150684932,112.332,350.893150684932,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"US East"
"839","us-east-1a",2000,2.5,877.237150684932,112.331,350.893150684932,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"US East"
"840","us-east-1a",2000,3,877.237150684932,112.331,350.893150684932,414,32270.037037037,1122,0,834.37037037037,31402.6666666667,0,"US East"
