,av_zone,bid_ratio,num_datasets,mean_instance_cost,mean_num_interr,mean_pernode_cost,mean_run_time,mean_total_cost,mean_total_time,mean_wait_time,down_rate,in_gb,instance_type,jobs_per,out_gb,out_gb_dl,price_hr,proc_time,product,s3_dl_time,s3_req_cost,s3_storage_cost,s3_total_cost,s3_upl_time,s3_xfer_cost,static_ebs_storage_cost,static_instance_cost,static_run_time,static_total_cost,static_total_time,static_wait_time,up_rate,xfer_up_time,median_instance_cost,median_num_interr,median_pernode_cost,median_run_time,median_total_cost,median_total_time,median_wait_time,time_ratio,cost_ratio,on_demand_price_hr,on_demand_instance_cost,on_demand_total_cost
1021,us-east-1a,2.5,200,21.4604291445,0.024025974026,1.05134501242,7941.30478896,64.4862882517,240947.649279,13278.7603896,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,184000,0.004,0.966210045662,42.3702100457,36800,41.4,0.565342465753,47.788635472,7920,90.7241879835,227668.888889,0,18,4888.88888889,19.008,0,0.9249,7920.0,62.0725525114,227668.888889,0.0,0.944889437894,1.40687563889,1.68,101.138,144.073552511
1022,us-east-1a,3.0,200,21.5039182679,0.0184253246753,1.0535206293,7936.31501623,64.5297154532,240942.938727,13274.0498377,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,184000,0.004,0.966210045662,42.3702100457,36800,41.4,0.565342465753,47.788635472,7920,90.7241879835,227668.888889,0,18,4888.88888889,19.009,0,0.92505,7920.0,62.0735525114,227668.888889,0.0,0.944907910943,1.40592883986,1.68,101.138,144.073552511
1023,us-east-1a,3.5,200,21.5230650211,0.0162337662338,1.05447796696,7934.89862013,64.5488622065,240941.055366,13272.1664773,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,184000,0.004,0.966210045662,42.3702100457,36800,41.4,0.565342465753,47.788635472,7920,90.7241879835,227668.888889,0,18,4888.88888889,19.009,0,0.92505,7920.0,62.0735525114,227668.888889,0.0,0.944915296993,1.40551180737,1.68,101.138,144.073552511
1024,us-east-1a,4.0,200,21.539900086,0.0157467532468,1.05531972021,7934.46907468,64.5656972714,240940.846032,13271.9571429,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,184000,0.004,0.966210045662,42.3702100457,36800,41.4,0.565342465753,47.788635472,7920,90.7241879835,227668.888889,0,18,4888.88888889,19.01,0,0.9252,7920.0,62.0735525114,227668.888889,0.0,0.944916117954,1.40514532976,1.68,101.138,144.073552511
1025,us-east-1a,4.5,200,29.6791882354,0.0386363636364,1.46524510982,7970.07694805,72.6490420944,232752.036373,5083.14748377,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,184000,0.004,0.966210045662,42.3702100457,36800,41.4,0.565342465753,47.788635472,7920,90.7241879835,227668.888889,0,18,4888.88888889,19.301,0,0.94815,7920.0,62.2365525114,227668.888889,0.0,0.978160674496,1.24880088392,1.68,101.138,144.073552511
1026,us-east-1a,5.0,200,29.6791882354,0.0386363636364,1.46524510982,7970.07694805,72.6490420944,232752.036373,5083.14748377,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,184000,0.004,0.966210045662,42.3702100457,36800,41.4,0.565342465753,47.788635472,7920,90.7241879835,227668.888889,0,18,4888.88888889,19.301,0,0.94815,7920.0,62.2365525114,227668.888889,0.0,0.978160674496,1.24880088392,1.68,101.138,144.073552511
1027,us-east-1a,1.0,500,34.3402983251,0.32401008212,1.67271344459,18125.8890154,145.222471914,580876.662583,14674.440361,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,460000,0.01,6.03881278539,109.548812785,92000,103.5,1.21438356164,79.8643924534,17820,190.6275888,566202.222222,0,18,12222.2222222,31.744,0,1.5481,17820.0,142.842059361,566202.222222,0.0,0.974737424816,1.31265902782,1.68,168.78,279.543196347
1028,us-east-1a,1.5,500,34.679621891,0.187799528877,1.68980781049,18000.44643,145.55527297,580523.982436,14321.7602144,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,460000,0.01,6.03881278539,109.548812785,92000,103.5,1.21438356164,79.8643924534,17820,190.6275888,566202.222222,0,18,12222.2222222,31.752,0,1.5485,17820.0,142.845196347,566202.222222,0.0,0.975329597661,1.30965773283,1.68,168.78,279.543196347
1029,us-east-1a,2.0,500,34.662390147,0.18349443587,1.68896090123,17969.9009829,145.536777466,580477.838256,14275.6160344,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,460000,0.01,6.03881278539,109.548812785,92000,103.5,1.21438356164,79.8643924534,17820,190.6275888,566202.222222,0,18,12222.2222222,31.756,0,1.5487,17820.0,142.847196347,566202.222222,0.0,0.975407129966,1.30982417035,1.68,168.78,279.543196347
1030,us-east-1a,2.5,500,36.0829194298,0.0497928681667,1.76018388068,17862.2204533,146.950080496,579938.710972,13736.4887499,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,460000,0.01,6.03881278539,109.548812785,92000,103.5,1.21438356164,79.8643924534,17820,190.6275888,566202.222222,0,18,12222.2222222,31.756,0,1.5487,17820.0,142.847196347,566202.222222,0.0,0.976313895779,1.29722684164,1.68,168.78,279.543196347
1031,us-east-1a,3.0,500,36.1127906019,0.0391519779059,1.76167912883,17852.5089757,146.979536314,579930.971308,13728.7490862,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,460000,0.01,6.03881278539,109.548812785,92000,103.5,1.21438356164,79.8643924534,17820,190.6275888,566202.222222,0,18,12222.2222222,31.756,0,1.5487,17820.0,142.847196347,566202.222222,0.0,0.976326925505,1.2969668675,1.68,168.78,279.543196347
1032,us-east-1a,3.5,500,36.138758598,0.0339533750305,1.76297942937,17849.2286573,147.005298246,579926.473867,13724.2516449,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,460000,0.01,6.03881278539,109.548812785,92000,103.5,1.21438356164,79.8643924534,17820,190.6275888,566202.222222,0,18,12222.2222222,31.756,0,1.5487,17820.0,142.847196347,566202.222222,0.0,0.976334497107,1.29673958064,1.68,168.78,279.543196347
1033,us-east-1a,4.0,500,36.1639724718,0.0328161806514,1.76424012306,17848.1817886,147.030432005,579926.023294,13723.8010722,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,460000,0.01,6.03881278539,109.548812785,92000,103.5,1.21438356164,79.8643924534,17820,190.6275888,566202.222222,0,18,12222.2222222,31.75,0,1.5484,17820.0,142.845196347,566202.222222,0.0,0.976335255669,1.29651791266,1.68,168.78,279.543196347
1034,us-east-1a,4.5,500,51.672086841,0.0550726992121,2.54266337056,17882.0033304,162.478352873,571569.819005,5367.59678336,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,460000,0.01,6.03881278539,109.548812785,92000,103.5,1.21438356164,79.8643924534,17820,190.6275888,566202.222222,0,18,12222.2222222,32.54,0,1.588,17820.0,143.303196347,566202.222222,0.0,0.990609026921,1.1732491463,1.68,168.78,279.543196347
1035,us-east-1a,5.0,500,51.672086841,0.0550726992121,2.54266337056,17882.0033304,162.478352873,571569.819005,5367.59678336,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,460000,0.01,6.03881278539,109.548812785,92000,103.5,1.21438356164,79.8643924534,17820,190.6275888,566202.222222,0,18,12222.2222222,32.54,0,1.588,17820.0,143.303196347,566202.222222,0.0,0.990609026921,1.1732491463,1.68,168.78,279.543196347
1036,us-east-1a,1.0,1000,67.7048370666,0.607764935699,3.30279618346,34211.3973629,301.650440753,1146341.83993,15917.3954908,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,920000,0.02,24.1552511416,231.175251142,184000,207.0,2.62424657534,159.702784907,33660,393.502282624,1130424.44444,0,18,24444.4444444,63.684,0,3.1075,33660.0,297.483497717,1130424.44444,0.0,0.986114617006,1.30449762196,1.68,337.534,571.333497717
1037,us-east-1a,1.5,1000,68.7868554399,0.315905025207,3.35712469589,33946.8493251,302.721920617,1145707.02161,15282.577167,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,920000,0.02,24.1552511416,231.175251142,184000,207.0,2.62424657534,159.702784907,33660,393.502282624,1130424.44444,0,18,24444.4444444,63.704,0,3.1085,33660.0,297.503497717,1130424.44444,0.0,0.986661007673,1.29988037147,1.68,337.534,571.333497717
1038,us-east-1a,2.0,1000,68.7229229306,0.307448365588,3.35395724589,33912.1327045,302.656480479,1145629.69041,15205.245975,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,920000,0.02,24.1552511416,231.175251142,184000,207.0,2.62424657534,159.702784907,33660,393.502282624,1130424.44444,0,18,24444.4444444,63.704,0,3.1085,33660.0,297.503497717,1130424.44444,0.0,0.986727608321,1.30016143055,1.68,337.534,571.333497717
1039,us-east-1a,2.5,1000,71.7368071394,0.0886322979346,3.50491826395,33734.6954789,305.66013859,1144893.50364,14469.0591966,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,920000,0.02,24.1552511416,231.175251142,184000,207.0,2.62424657534,159.702784907,33660,393.502282624,1130424.44444,0,18,24444.4444444,63.849,0,3.11575,33660.0,297.648497717,1130424.44444,0.0,0.987362091623,1.2873850167,1.68,337.534,571.333497717
1040,us-east-1a,3.0,1000,71.8478388518,0.0685477313384,3.51047122378,33715.4443812,305.770830577,1144879.64268,14455.1982436,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,920000,0.02,24.1552511416,231.175251142,184000,207.0,2.62424657534,159.702784907,33660,393.502282624,1130424.44444,0,18,24444.4444444,63.849,0,3.11575,33660.0,297.648497717,1130424.44444,0.0,0.987374045532,1.28691897092,1.68,337.534,571.333497717
1041,us-east-1a,3.5,1000,71.9821019841,0.0591153033013,3.51718755163,33709.3855098,305.90495904,1144871.82231,14447.3778663,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,920000,0.02,24.1552511416,231.175251142,184000,207.0,2.62424657534,159.702784907,33660,393.502282624,1130424.44444,0,18,24444.4444444,63.849,0,3.11575,33660.0,297.648497717,1130424.44444,0.0,0.987380790069,1.28635470265,1.68,337.534,571.333497717
1042,us-east-1a,4.0,1000,72.0419855424,0.0568385103269,3.52018172955,33707.1627094,305.964842598,1144870.94891,14446.5044723,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,920000,0.02,24.1552511416,231.175251142,184000,207.0,2.62424657534,159.702784907,33660,393.502282624,1130424.44444,0,18,24444.4444444,63.861,0,3.11635,33660.0,297.660497717,1130424.44444,0.0,0.987381543323,1.2861029368,1.68,337.534,571.333497717
1043,us-east-1a,4.5,1000,99.3798884534,0.0784680435843,4.89020203366,33738.9556839,333.229162189,1136245.25839,5820.81395349,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,920000,0.02,24.1552511416,231.175251142,184000,207.0,2.62424657534,159.702784907,33660,393.502282624,1130424.44444,0,18,24444.4444444,65.597,0,3.20315,33660.0,299.396497717,1130424.44444,0.0,0.994877150063,1.18087588745,1.68,337.534,571.333497717
1044,us-east-1a,5.0,1000,99.3798884534,0.0784680435843,4.89020203366,33738.9556839,333.229162189,1136245.25839,5820.81395349,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,920000,0.02,24.1552511416,231.175251142,184000,207.0,2.62424657534,159.702784907,33660,393.502282624,1130424.44444,0,18,24444.4444444,65.597,0,3.20315,33660.0,299.396497717,1130424.44444,0.0,0.994877150063,1.18087588745,1.68,337.534,571.333497717
1045,us-east-1a,1.0,2000,128.698765229,0.948033937021,6.27632839852,68171.0693425,645.589910604,2276992.27974,18123.3908468,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,1840000,0.04,96.6210045662,510.661004566,368000,414.0,6.01726027397,303.562691323,67320,820.240956163,2258868.88889,0,18,48888.8888889,121.877,0,5.94175,67320.0,638.55526484,2258868.88889,0.0,0.992040644577,1.27052939132,1.68,641.442,1158.12026484
1046,us-east-1a,1.5,2000,130.507969534,0.551996740016,6.36709524116,67802.3541157,647.380176855,2276124.30486,17255.4159739,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,1840000,0.04,96.6210045662,510.661004566,368000,414.0,6.01726027397,303.562691323,67320,820.240956163,2258868.88889,0,18,48888.8888889,121.914,0,5.9436,67320.0,638.59226484,2258868.88889,0.0,0.992418948327,1.26701586716,1.68,641.442,1158.12026484
1047,us-east-1a,2.0,2000,130.726695858,0.556234718826,6.37806938134,67763.0539527,647.597165497,2276017.81228,17148.9233904,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,1840000,0.04,96.6210045662,510.661004566,368000,414.0,6.01726027397,303.562691323,67320,820.240956163,2258868.88889,0,18,48888.8888889,121.914,0,5.9436,67320.0,638.59226484,2258868.88889,0.0,0.992465382609,1.26659133156,1.68,641.442,1158.12026484
1048,us-east-1a,2.5,2000,136.033166698,0.166096169519,6.64380093472,67462.7940505,652.884328993,2274888.90527,16020.0163814,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,1840000,0.04,96.6210045662,510.661004566,368000,414.0,6.01726027397,303.562691323,67320,820.240956163,2258868.88889,0,18,48888.8888889,122.386,0,5.9672,67320.0,639.06426484,2258868.88889,0.0,0.992957890672,1.25633426893,1.68,641.442,1158.12026484
1049,us-east-1a,3.0,2000,136.326061563,0.121189894051,6.65845012787,67416.7128769,653.175780579,2274857.93534,15989.0464548,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,1840000,0.04,96.6210045662,510.661004566,368000,414.0,6.01726027397,303.562691323,67320,820.240956163,2258868.88889,0,18,48888.8888889,122.386,0,5.9672,67320.0,639.06426484,2258868.88889,0.0,0.992971408807,1.25577368383,1.68,641.442,1158.12026484
1050,us-east-1a,3.5,2000,136.631365068,0.10260798696,6.67372060057,67404.9296659,653.480466696,2274842.93396,15974.0450693,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,1840000,0.04,96.6210045662,510.661004566,368000,414.0,6.01726027397,303.562691323,67320,820.240956163,2258868.88889,0,18,48888.8888889,122.386,0,5.9672,67320.0,639.06426484,2258868.88889,0.0,0.992977956925,1.25518817771,1.68,641.442,1158.12026484
1051,us-east-1a,4.0,2000,136.73970378,0.09804400978,6.67913753619,67400.4494703,653.588637944,2274841.21195,15972.3230644,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,1840000,0.04,96.6210045662,510.661004566,368000,414.0,6.01726027397,303.562691323,67320,820.240956163,2258868.88889,0,18,48888.8888889,122.394,0,5.9676,67320.0,639.07226484,2258868.88889,0.0,0.99297870859,1.2549804396,1.68,641.442,1158.12026484
1052,us-east-1a,4.5,2000,190.942950072,0.119722901385,9.3926152216,67430.9115729,707.696646089,2265639.75588,6770.86699267,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,1840000,0.04,96.6210045662,510.661004566,368000,414.0,6.01726027397,303.562691323,67320,820.240956163,2258868.88889,0,18,48888.8888889,125.409,0,6.11835,67320.0,642.08726484,2258868.88889,0.0,0.997011498861,1.15902902846,1.68,641.442,1158.12026484
1053,us-east-1a,5.0,2000,190.942950072,0.119722901385,9.3926152216,67430.9115729,707.696646089,2265639.75588,6770.86699267,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,1840000,0.04,96.6210045662,510.661004566,368000,414.0,6.01726027397,303.562691323,67320,820.240956163,2258868.88889,0,18,48888.8888889,125.409,0,6.11835,67320.0,642.08726484,2258868.88889,0.0,0.997011498861,1.15902902846,1.68,641.442,1158.12026484
1054,us-east-1a,1.0,5000,315.972971301,1.90583587127,15.4116091709,168005.486213,1976.91725008,5668882.7449,24680.5226768,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,4600000,0.1,603.881278539,1638.98127854,920000,1035.0,21.5223287671,750.959289062,166320,2411.46289637,5644202.22222,0,18,122222.222222,304.17,0,14.8302,166320.0,1964.67360731,5644202.22222,0.0,0.995646316251,1.21980972965,1.68,1586.766,3247.26960731
1055,us-east-1a,1.5,5000,320.841147811,1.09096880131,15.6555467912,167258.436453,1981.74637985,5667194.46811,22992.2458949,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,4600000,0.1,603.881278539,1638.98127854,920000,1035.0,21.5223287671,750.959289062,166320,2411.46289637,5644202.22222,0,18,122222.222222,304.345,0,14.83895,166320.0,1964.84860731,5644202.22222,0.0,0.995942922725,1.21683729103,1.68,1586.766,3247.26960731
1056,us-east-1a,2.0,5000,321.263127943,1.11666666667,15.6767097305,167213.535961,1982.1645253,5667003.42567,22801.2034483,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,4600000,0.1,603.881278539,1638.98127854,920000,1035.0,21.5223287671,750.959289062,166320,2411.46289637,5644202.22222,0,18,122222.222222,304.345,0,14.83895,166320.0,1964.84860731,5644202.22222,0.0,0.995976497324,1.21658059439,1.68,1586.766,3247.26960731
1057,us-east-1a,2.5,5000,334.110036099,0.375564125708,16.3198160086,166644.762288,1994.96340165,5664848.80399,20646.5817675,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,4600000,0.1,603.881278539,1638.98127854,920000,1035.0,21.5223287671,750.959289062,166320,2411.46289637,5644202.22222,0,18,122222.222222,305.27,0,14.8852,166320.0,1965.77360731,5644202.22222,0.0,0.996355316358,1.20877550655,1.68,1586.766,3247.26960731
1058,us-east-1a,3.0,5000,335.206798551,0.269631574629,16.3746692785,166532.271847,1996.05727189,5664777.7303,20575.5080824,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,4600000,0.1,603.881278539,1638.98127854,920000,1035.0,21.5223287671,750.959289062,166320,2411.46289637,5644202.22222,0,18,122222.222222,305.27,0,14.8852,166320.0,1965.77360731,5644202.22222,0.0,0.996367817228,1.20811307888,1.68,1586.766,3247.26960731
1059,us-east-1a,3.5,5000,336.076534499,0.223680971527,16.4181700498,166506.33864,1996.92626111,5664741.24856,20539.0263395,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,4600000,0.1,603.881278539,1638.98127854,920000,1035.0,21.5223287671,750.959289062,166320,2411.46289637,5644202.22222,0,18,122222.222222,305.27,0,14.8852,166320.0,1965.77360731,5644202.22222,0.0,0.996374233978,1.20758735229,1.68,1586.766,3247.26960731
1060,us-east-1a,4.0,5000,336.382800028,0.212357430048,16.4334833262,166495.05153,1997.23252664,5664737.01856,20534.7963404,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,4600000,0.1,603.881278539,1638.98127854,920000,1035.0,21.5223287671,750.959289062,166320,2411.46289637,5644202.22222,0,18,122222.222222,305.304,0,14.8869,166320.0,1965.80760731,5644202.22222,0.0,0.996374977996,1.20740217486,1.68,1586.766,3247.26960731
1061,us-east-1a,4.5,5000,466.370621805,0.234183966522,22.9367956427,166521.532617,2127.03687782,5653813.28384,9611.06162304,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,4600000,0.1,603.881278539,1638.98127854,920000,1035.0,21.5223287671,750.959289062,166320,2411.46289637,5644202.22222,0,18,122222.222222,311.722,0,15.2078,166320.0,1972.22560731,5644202.22222,0.0,0.998300074456,1.13371936402,1.68,1586.766,3247.26960731
1062,us-east-1a,5.0,5000,466.370621805,0.234183966522,22.9367956427,166521.532617,2127.03687782,5653813.28384,9611.06162304,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,4600000,0.1,603.881278539,1638.98127854,920000,1035.0,21.5223287671,750.959289062,166320,2411.46289637,5644202.22222,0,18,122222.222222,311.722,0,15.2078,166320.0,1972.22560731,5644202.22222,0.0,0.998300074456,1.13371936402,1.68,1586.766,3247.26960731
1063,us-east-1a,1.0,10000,618.465242709,3.37715571107,30.1564269776,333669.302008,5169.84831068,11321898.2614,35473.8170457,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,9200000,0.2,2415.52511416,4485.72511416,1840000,2070.0,64.6082191781,1470.23282114,330660,6020.56615448,11286424.4444,0,18,244444.444444,603.066,0,29.3986,330660.0,5153.44733333,11286424.4444,0.0,0.996866795993,1.16455373401,1.68,3106.28,7656.61333333
1064,us-east-1a,1.5,10000,626.592387085,1.8792917117,30.5638765577,332285.087289,5177.85687567,11318937.4461,32513.0016626,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,9200000,0.2,2415.52511416,4485.72511416,1840000,2070.0,64.6082191781,1470.23282114,330660,6020.56615448,11286424.4444,0,18,244444.444444,606.002,0,29.5461,330660.0,5156.34533333,11286424.4444,0.0,0.997127557083,1.16275252465,1.68,3106.28,7656.61333333
1065,us-east-1a,2.0,10000,627.429783377,1.90240252723,30.6058784364,332218.786932,5178.68318693,11318611.2806,32186.8362291,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,9200000,0.2,2415.52511416,4485.72511416,1840000,2070.0,64.6082191781,1470.23282114,330660,6020.56615448,11286424.4444,0,18,244444.444444,606.306,0,29.5613,330660.0,5156.63933333,11286424.4444,0.0,0.99715629105,1.16256699573,1.68,3106.28,7656.61333333
1066,us-east-1a,2.5,10000,651.253251377,0.689434807868,31.7984067136,331264.691593,5202.38153282,11314835.5327,28411.0883061,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,9200000,0.2,2415.52511416,4485.72511416,1840000,2070.0,64.6082191781,1470.23282114,330660,6020.56615448,11286424.4444,0,18,244444.444444,606.618,0,29.5769,330660.0,5156.95133333,11286424.4444,0.0,0.997489040984,1.15727116831,1.68,3106.28,7656.61333333
1067,us-east-1a,3.0,10000,653.333794492,0.491244086646,31.9024896499,331050.754668,5204.45225524,11314706.0342,28281.5897585,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,9200000,0.2,2415.52511416,4485.72511416,1840000,2070.0,64.6082191781,1470.23282114,330660,6020.56615448,11286424.4444,0,18,244444.444444,606.672,0,29.5796,330660.0,5157.00533333,11286424.4444,0.0,0.997500457395,1.15681071883,1.68,3106.28,7656.61333333
1068,us-east-1a,3.5,10000,655.080587539,0.419502074689,31.9898611114,331012.329295,5206.19552191,11314634.8571,28210.4126971,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,9200000,0.2,2415.52511416,4485.72511416,1840000,2070.0,64.6082191781,1470.23282114,330660,6020.56615448,11286424.4444,0,18,244444.444444,606.682,0,29.5801,330660.0,5157.01533333,11286424.4444,0.0,0.997506732382,1.15642336696,1.68,3106.28,7656.61333333
1069,us-east-1a,4.0,10000,655.608893763,0.396680497925,32.0162764226,330989.571618,5206.72247078,11314626.361,28201.9165975,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,9200000,0.2,2415.52511416,4485.72511416,1840000,2070.0,64.6082191781,1470.23282114,330660,6020.56615448,11286424.4444,0,18,244444.444444,607.645,0,29.62825,330660.0,5157.97833333,11286424.4444,0.0,0.997507481405,1.15630633057,1.68,3106.28,7656.61333333
1070,us-east-1a,4.5,10000,871.675826211,0.418755186722,42.8245932524,331009.36166,5422.41522645,11300807.9273,14383.4829046,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,9200000,0.2,2415.52511416,4485.72511416,1840000,2070.0,64.6082191781,1470.23282114,330660,6020.56615448,11286424.4444,0,18,244444.444444,621.448,0,30.3184,330660.0,5171.78133333,11286424.4444,0.0,0.998727216409,1.11031079382,1.68,3106.28,7656.61333333
1071,us-east-1a,5.0,10000,871.675826211,0.418755186722,42.8245932524,331009.36166,5422.41522645,11300807.9273,14383.4829046,20,0.055,c3.8xlarge,3,2.3,2.3,0.790843924534,1980,Linux/UNIX,9200000,0.2,2415.52511416,4485.72511416,1840000,2070.0,64.6082191781,1470.23282114,330660,6020.56615448,11286424.4444,0,18,244444.444444,621.448,0,30.3184,330660.0,5171.78133333,11286424.4444,0.0,0.998727216409,1.11031079382,1.68,3106.28,7656.61333333
1072,us-east-1b,1.0,50,5.86065222637,0.320486815416,0.33296970142,2187.42563895,16.503918921,71716.2165427,13106.5686815,20,0.055,c3.8xlarge,3,2.3,2.3,0.757878950571,1980,Linux/UNIX,46000,0.001,0.0603881278539,10.4113881279,9200,10.35,0.152082191781,12.9879421597,1980,23.5514124793,58402.2222222,0,18,1222.22222222,5.4063,0,0.3119,1980.0,15.9697703196,58402.2222222,0.0,0.814351691119,1.42701940018,1.68,28.664,39.2274703196
1073,us-east-1b,1.5,50,5.90069740284,0.250304259635,0.335397644625,2138.47131846,16.5420508556,71541.4411269,12980.7475862,20,0.055,c3.8xlarge,3,2.3,2.3,0.757878950571,1980,Linux/UNIX,46000,0.001,0.0603881278539,10.4113881279,9200,10.35,0.152082191781,12.9879421597,1980,23.5514124793,58402.2222222,0,18,1222.22222222,5.4063,0,0.3119,1980.0,15.9697703196,58402.2222222,0.0,0.816341148602,1.42372990416,1.68,28.664,39.2274703196
1074,us-east-1b,2.0,50,5.91854154888,0.250547667343,0.336448541176,2140.29979716,16.5598896611,71538.2050214,12975.683002,20,0.055,c3.8xlarge,3,2.3,2.3,0.757878950571,1980,Linux/UNIX,46000,0.001,0.0603881278539,10.4113881279,9200,10.35,0.152082191781,12.9879421597,1980,23.5514124793,58402.2222222,0,18,1222.22222222,5.4063,0,0.3119,1980.0,15.9697703196,58402.2222222,0.0,0.816378076648,1.42219621998,1.68,28.664,39.2274703196
1075,us-east-1b,2.5,50,6.96655350832,0.0657200811359,0.3998747643,2046.57687627,17.5833478225,67368.3818977,8899.58279919,20,0.055,c3.8xlarge,3,2.3,2.3,0.757878950571,1980,Linux/UNIX,46000,0.001,0.0603881278539,10.4113881279,9200,10.35,0.152082191781,12.9879421597,1980,23.5514124793,58402.2222222,0,18,1222.22222222,5.4063,0,0.3119,1980.0,15.9697703196,58402.2222222,0.0,0.866908489963,1.33941571975,1.68,28.664,39.2274703196
1076,us-east-1b,3.0,50,7.1262125428,0.00421906693712,0.410979413387,1983.69176471,17.717865506,63328.2607617,4922.34677485,20,0.055,c3.8xlarge,3,2.3,2.3,0.757878950571,1980,Linux/UNIX,46000,0.001,0.0603881278539,10.4113881279,9200,10.35,0.152082191781,12.9879421597,1980,23.5514124793,58402.2222222,0,18,1222.22222222,5.4063,0,0.3119,1980.0,15.9697703196,58402.2222222,0.0,0.922214213998,1.32924659979,1.68,28.664,39.2274703196
1077,us-east-1b,3.5,50,7.31899281866,0.0021906693712,0.422334196349,1981.87764706,17.9104019746,63287.6304981,4883.5306288,20,0.055,c3.8xlarge,3,2.3,2.3,0.757878950571,1980,Linux/UNIX,46000,0.001,0.0603881278539,10.4113881279,9200,10.35,0.152082191781,12.9879421597,1980,23.5514124793,58402.2222222,0,18,1222.22222222,5.408,0,0.312,1980.0,15.9714703196,58402.2222222,0.0,0.922806269765,1.31495722501,1.68,28.664,39.2274703196
