,av_zone,bid_ratio,num_datasets,mean_instance_cost,mean_num_interr,mean_pernode_cost,mean_run_time,mean_total_cost,mean_total_time,mean_wait_time,region_x,down_rate,in_gb,instance_type,jobs_per,out_gb,out_gb_dl,price_hr,proc_time,product,s3_dl_time,s3_req_cost,s3_storage_cost,s3_total_cost,s3_upl_time,s3_xfer_cost,static_ebs_storage_cost,static_instance_cost,static_run_time,static_total_cost,static_total_time,static_wait_time,up_rate,xfer_up_time,median_instance_cost,median_num_interr,median_pernode_cost,median_run_time,median_total_cost,median_total_time,median_wait_time,region
38,ap-northeast-1a,2.0,1000,3023.09768795,5.85156782549,150.878829694,333779.905419,3046.95413523,533805.464333,157759.603357,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,38800.0,0.0185,0.0472598173516,13.6457598174,7760.0,13.58,9.22975561644,6142.38111593,311220.0,6165.25663137,353485.955556,0,18,3155.55555556,3541.692,2.0,176.74452,323439.0,3566.75397461,407083.955556,27708.0,Asia Pacific
39,ap-northeast-1a,2.5,1000,3022.02426685,5.793200409,150.82550339,333488.949898,3045.87137509,533183.389009,157428.483555,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,38800.0,0.0185,0.0472598173516,13.6457598174,7760.0,13.58,9.22975561644,6142.38111593,311220.0,6165.25663137,353485.955556,0,18,3155.55555556,3541.692,2.0,176.74452,323439.0,3566.75397461,406634.955556,27708.0,Asia Pacific
40,ap-northeast-1a,3.0,1000,5809.73942573,0.809219495569,290.308470264,313407.100971,5832.68397448,358009.577489,2336.52096115,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,38800.0,0.0185,0.0472598173516,13.6457598174,7760.0,13.58,9.22975561644,6142.38111593,311220.0,6165.25663137,353485.955556,0,18,3155.55555556,4030.5985,0.0,201.353925,311220.0,4053.47401543,353485.955556,0.0,Asia Pacific
41,ap-northeast-1a,3.5,1000,5809.73942573,0.809219495569,290.308470264,313407.100971,5832.68397448,358009.577489,2336.52096115,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,38800.0,0.0185,0.0472598173516,13.6457598174,7760.0,13.58,9.22975561644,6142.38111593,311220.0,6165.25663137,353485.955556,0,18,3155.55555556,4030.5985,0.0,201.353925,311220.0,4053.47401543,353485.955556,0.0,Asia Pacific
42,ap-northeast-1a,4.0,1000,5809.73942573,0.809219495569,290.308470264,313407.100971,5832.68397448,358009.577489,2336.52096115,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,38800.0,0.0185,0.0472598173516,13.6457598174,7760.0,13.58,9.22975561644,6142.38111593,311220.0,6165.25663137,353485.955556,0,18,3155.55555556,4030.5985,0.0,201.353925,311220.0,4053.47401543,353485.955556,0.0,Asia Pacific
43,ap-northeast-1a,4.5,1000,6059.20257184,0.0,302.784128592,311220.0,6082.07808726,353485.955556,0.0,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,38800.0,0.0185,0.0472598173516,13.6457598174,7760.0,13.58,9.22975561644,6142.38111593,311220.0,6165.25663137,353485.955556,0,18,3155.55555556,4159.104,0.0,207.7792,311220.0,4181.97951543,353485.955556,0.0,Asia Pacific
44,ap-northeast-1a,5.0,1000,6059.20257184,0.0,302.784128592,311220.0,6082.07808726,353485.955556,0.0,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,38800.0,0.0185,0.0472598173516,13.6457598174,7760.0,13.58,9.22975561644,6142.38111593,311220.0,6165.25663137,353485.955556,0,18,3155.55555556,4159.104,0.0,207.7792,311220.0,4181.97951543,353485.955556,0.0,Asia Pacific
45,ap-northeast-1a,1.0,2000,5837.82678352,10.1142433234,291.380998279,638309.470065,5884.93788733,994179.052322,271337.671147,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,77600.0,0.037,0.189039269406,27.3860392694,15520.0,27.16,17.9147243836,11790.5508777,598500.0,11835.8516414,683031.911111,0,18,6311.11111111,6648.963,6.0,331.56875,627875.0,6698.50654831,833561.411111,94633.0,Asia Pacific
46,ap-northeast-1a,1.5,2000,5838.53683868,10.0925117822,291.416522157,638308.449991,5885.64751658,994141.443664,271301.082562,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,77600.0,0.037,0.189039269406,27.3860392694,15520.0,27.16,17.9147243836,11790.5508777,598500.0,11835.8516414,683031.911111,0,18,6311.11111111,6648.963,6.0,331.56875,627875.0,6698.50654831,833561.411111,94633.0,Asia Pacific
47,ap-northeast-1a,2.0,2000,5834.12112983,9.95295863152,291.196219347,637565.463693,5881.21029255,993235.090985,271137.716181,Asia Pacific,20,0.0071,c3.8xlarge,4,0.097,0.097,3.52808110111,23940.0,Linux/UNIX,77600.0,0.037,0.189039269406,27.3860392694,15520.0,27.16,17.9147243836,11790.5508777,598500.0,11835.8516414,683031.911111,0,18,6311.11111111,6642.135,6.0,331.28015,626322.0,6690.01515434,833391.411111,94633.0,Asia Pacific
